date,city,weather_condition,temperature,humidity
2024-07-25,Mumbai,Fog,23,69
2024-07-25,Pune,Storm,26,41
2024-07-25,Delhi,Fog,37,75
2024-07-25,Jaipur,Clear,23,88
2024-07-25,Lucknow,Fog,28,89
2024-07-25,Patna,Clear,26,59
2024-07-25,Indore,Rain,38,72
2024-07-26,Bangalore,Clear,36,71
2024-07-26,Hyderabad,Rain,37,70
2024-07-26,Chennai,Fog,40,87
2024-07-26,Mumbai,Storm,36,54
2024-07-26,Pune,Rain,26,65
2024-07-26,Delhi,Storm,35,68
2024-07-26,Jaipur,Clear,28,46
2024-07-26,Lucknow,Rain,20,78
2024-07-26,Patna,Clear,39,47
2024-07-26,Indore,Storm,26,72
2024-07-27,Bangalore,Fog,20,51
2024-07-27,Hyderabad,Rain,32,48
2024-07-27,Chennai,Storm,28,90
2024-07-27,Mumbai,Rain,21,56
2024-07-27,Pune,Clear,40,94
2024-07-27,Delhi,Rain,27,45
2024-07-27,Jaipur,Clear,40,62
2024-07-27,Lucknow,Fog,34,48
2024-07-27,Patna,Clear,28,88
2024-07-27,Indore,Storm,22,41
2024-07-28,Bangalore,Clear,35,84
2024-07-28,Hyderabad,Storm,23,76
2024-07-28,Chennai,Rain,25,57
2024-07-28,Mumbai,Storm,27,93
2024-07-28,Pune,Clear,21,79
2024-07-28,Delhi,Fog,39,59
2024-07-28,Jaipur,Clear,40,49
2024-07-28,Lucknow,Rain,28,74
2024-07-28,Patna,Fog,20,77
2024-07-28,Indore,Fog,24,87
2024-07-29,Bangalore,Fog,28,95
2024-07-29,Hyderabad,Fog,26,51
2024-07-29,Chennai,Rain,31,45
2024-07-29,Mumbai,Fog,29,90
2024-07-29,Pune,Rain,25,58
2024-07-29,Delhi,Clear,28,93
2024-07-29,Jaipur,Rain,25,66
2024-07-29,Lucknow,Clear,23,74
2024-07-29,Patna,Clear,21,52
2024-07-29,Indore,Storm,32,73
2024-07-30,Bangalore,Fog,23,84
2024-07-30,Hyderabad,Fog,26,43
2024-07-30,Chennai,Fog,20,49
2024-07-30,Mumbai,Fog,34,84
2024-07-30,Pune,Rain,21,49
2024-07-30,Delhi,Clear,21,78
2024-07-30,Jaipur,Storm,27,65
2024-07-30,Lucknow,Fog,24,44
2024-07-30,Patna,Storm,26,66
2024-07-30,Indore,Clear,20,61
2024-07-31,Bangalore,Fog,35,78
2024-07-31,Hyderabad,Storm,20,43
2024-07-31,Chennai,Clear,35,55
2024-07-31,Mumbai,Rain,30,91
2024-07-31,Pune,Clear,20,91
2024-07-31,Delhi,Fog,26,79
2024-07-31,Jaipur,Fog,22,52
2024-07-31,Lucknow,Clear,40,68
2024-07-31,Patna,Rain,25,45
2024-07-31,Indore,Clear,26,74
2024-08-01,Bangalore,Fog,38,42
2024-08-01,Hyderabad,Fog,22,81
2024-08-01,Chennai,Fog,35,49
2024-08-01,Mumbai,Rain,23,41
2024-08-01,Pune,Storm,30,95
2024-08-01,Delhi,Storm,33,90
2024-08-01,Jaipur,Clear,35,47
2024-08-01,Lucknow,Rain,37,91
2024-08-01,Patna,Clear,35,93
2024-08-01,Indore,Clear,34,56
2024-08-02,Bangalore,Storm,27,66
2024-08-02,Hyderabad,Clear,24,92
2024-08-02,Chennai,Rain,29,58
2024-08-02,Mumbai,Rain,25,63
2024-08-02,Pune,Rain,22,81
2024-08-02,Delhi,Fog,20,49
2024-08-02,Jaipur,Storm,25,53
2024-08-02,Lucknow,Storm,22,49
2024-08-02,Patna,Clear,38,57
2024-08-02,Indore,Storm,34,91
2024-08-03,Bangalore,Fog,25,64
2024-08-03,Hyderabad,Clear,26,83
2024-08-03,Chennai,Rain,33,81
2024-08-03,Mumbai,Storm,30,46
2024-08-03,Pune,Rain,24,70
2024-08-03,Delhi,Fog,22,81
2024-08-03,Jaipur,Fog,39,92
2024-08-03,Lucknow,Storm,37,41
2024-08-03,Patna,Rain,28,62
2024-08-03,Indore,Storm,38,74
2024-08-04,Bangalore,Storm,23,64
2024-08-04,Hyderabad,Clear,24,46
2024-08-04,Chennai,Clear,38,82
2024-08-04,Mumbai,Clear,30,74
2024-08-04,Pune,Clear,25,91
2024-08-04,Delhi,Fog,37,65
2024-08-04,Jaipur,Storm,39,91
2024-08-04,Lucknow,Fog,28,70
2024-08-04,Patna,Fog,36,83
2024-08-04,Indore,Fog,24,53
2024-08-05,Bangalore,Fog,32,43
2024-08-05,Hyderabad,Clear,36,73
2024-08-05,Chennai,Storm,29,69
2024-08-05,Mumbai,Storm,20,72
2024-08-05,Pune,Rain,34,92
2024-08-05,Delhi,Clear,38,47
2024-08-05,Jaipur,Clear,35,58
2024-08-05,Lucknow,Rain,22,67
2024-08-05,Patna,Storm,21,43
2024-08-05,Indore,Fog,38,87
2024-08-06,Bangalore,Rain,32,78
2024-08-06,Hyderabad,Rain,26,90
2024-08-06,Chennai,Storm,27,57
2024-08-06,Mumbai,Storm,36,67
2024-08-06,Pune,Storm,34,42
2024-08-06,Delhi,Rain,23,54
2024-08-06,Jaipur,Fog,30,57
2024-08-06,Lucknow,Fog,25,49
2024-08-06,Patna,Clear,25,44
2024-08-06,Indore,Rain,26,87
2024-08-07,Bangalore,Fog,24,95
2024-08-07,Hyderabad,Clear,31,61
2024-08-07,Chennai,Clear,26,88
2024-08-07,Mumbai,Rain,20,43
2024-08-07,Pune,Clear,20,75
2024-08-07,Delhi,Fog,27,90
2024-08-07,Jaipur,Storm,32,69
2024-08-07,Lucknow,Rain,38,47
2024-08-07,Patna,Clear,20,73
2024-08-07,Indore,Clear,23,56
2024-08-08,Bangalore,Clear,32,91
2024-08-08,Hyderabad,Clear,20,77
2024-08-08,Chennai,Clear,32,76
2024-08-08,Mumbai,Rain,27,48
2024-08-08,Pune,Fog,26,69
2024-08-08,Delhi,Fog,39,42
2024-08-08,Jaipur,Fog,20,74
2024-08-08,Lucknow,Storm,29,74
2024-08-08,Patna,Clear,37,67
2024-08-08,Indore,Fog,28,64
2024-08-09,Bangalore,Rain,21,43
2024-08-09,Hyderabad,Clear,39,92
2024-08-09,Chennai,Storm,27,55
2024-08-09,Mumbai,Fog,23,46
2024-08-09,Pune,Rain,34,45
2024-08-09,Delhi,Clear,36,45
2024-08-09,Jaipur,Storm,22,82
2024-08-09,Lucknow,Storm,28,61
2024-08-09,Patna,Rain,38,91
2024-08-09,Indore,Storm,24,41
2024-08-10,Bangalore,Rain,40,56
2024-08-10,Hyderabad,Clear,22,63
2024-08-10,Chennai,Rain,30,88
2024-08-10,Mumbai,Rain,28,66
2024-08-10,Pune,Fog,20,68
2024-08-10,Delhi,Storm,32,76
2024-08-10,Jaipur,Storm,29,77
2024-08-10,Lucknow,Storm,32,67
2024-08-10,Patna,Fog,24,85
2024-08-10,Indore,Clear,23,43
2024-08-11,Bangalore,Rain,28,81
2024-08-11,Hyderabad,Clear,24,85
2024-08-11,Chennai,Clear,36,49
2024-08-11,Mumbai,Rain,40,54
2024-08-11,Pune,Fog,39,89
2024-08-11,Delhi,Storm,20,49
2024-08-11,Jaipur,Fog,24,42
2024-08-11,Lucknow,Storm,36,44
2024-08-11,Patna,Fog,28,84
2024-08-11,Indore,Storm,24,69
2024-08-12,Bangalore,Rain,31,80
2024-08-12,Hyderabad,Rain,33,59
2024-08-12,Chennai,Rain,27,62
2024-08-12,Mumbai,Fog,20,40
2024-08-12,Pune,Storm,22,50
2024-08-12,Delhi,Clear,37,48
2024-08-12,Jaipur,Storm,23,75
2024-08-12,Lucknow,Clear,33,44
2024-08-12,Patna,Rain,40,60
2024-08-12,Indore,Storm,38,41
2024-08-13,Bangalore,Storm,32,47
2024-08-13,Hyderabad,Clear,21,69
2024-08-13,Chennai,Rain,27,43
2024-08-13,Mumbai,Storm,33,66
2024-08-13,Pune,Clear,21,45
2024-08-13,Delhi,Rain,37,55
2024-08-13,Jaipur,Rain,34,45
2024-08-13,Lucknow,Clear,22,86
2024-08-13,Patna,Rain,26,48
2024-08-13,Indore,Fog,22,62
2024-08-14,Bangalore,Clear,24,41
2024-08-14,Hyderabad,Storm,37,85
2024-08-14,Chennai,Storm,20,71
2024-08-14,Mumbai,Fog,33,88
2024-08-14,Pune,Storm,27,92
2024-08-14,Delhi,Storm,29,64
2024-08-14,Jaipur,Clear,29,81
2024-08-14,Lucknow,Rain,24,68
2024-08-14,Patna,Fog,27,94
2024-08-14,Indore,Storm,32,92
2024-08-15,Bangalore,Clear,23,79
2024-08-15,Hyderabad,Clear,30,55
2024-08-15,Chennai,Clear,31,71
2024-08-15,Mumbai,Rain,29,71
2024-08-15,Pune,Rain,28,55
2024-08-15,Delhi,Storm,37,66
2024-08-15,Jaipur,Clear,35,66
2024-08-15,Lucknow,Rain,25,60
2024-08-15,Patna,Clear,24,92
2024-08-15,Indore,Fog,25,65
2024-08-16,Bangalore,Fog,20,72
2024-08-16,Hyderabad,Fog,33,85
2024-08-16,Chennai,Fog,31,84
2024-08-16,Mumbai,Fog,24,94
2024-08-16,Pune,Rain,28,44
2024-08-16,Delhi,Fog,33,94
2024-08-16,Jaipur,Fog,36,94
2024-08-16,Lucknow,Storm,39,58
2024-08-16,Patna,Fog,34,93
2024-08-16,Indore,Clear,25,77
2024-08-17,Bangalore,Clear,40,53
2024-08-17,Hyderabad,Storm,20,42
2024-08-17,Chennai,Fog,23,91
2024-08-17,Mumbai,Storm,36,76
2024-08-17,Pune,Fog,29,49
2024-08-17,Delhi,Rain,27,60
2024-08-17,Jaipur,Storm,26,59
2024-08-17,Lucknow,Clear,29,86
2024-08-17,Patna,Fog,32,75
2024-08-17,Indore,Rain,23,49
2024-08-18,Bangalore,Clear,30,90
2024-08-18,Hyderabad,Fog,28,78
2024-08-18,Chennai,Storm,25,62
2024-08-18,Mumbai,Storm,38,90
2024-08-18,Pune,Rain,20,65
2024-08-18,Delhi,Storm,29,81
2024-08-18,Jaipur,Clear,23,46
2024-08-18,Lucknow,Fog,26,74
2024-08-18,Patna,Clear,36,49
2024-08-18,Indore,Fog,27,40
2024-08-19,Bangalore,Fog,27,59
2024-08-19,Hyderabad,Rain,30,83
2024-08-19,Chennai,Storm,36,95
2024-08-19,Mumbai,Rain,22,73
2024-08-19,Pune,Storm,38,91
2024-08-19,Delhi,Fog,37,41
2024-08-19,Jaipur,Fog,32,56
2024-08-19,Lucknow,Clear,31,94
2024-08-19,Patna,Clear,23,42
2024-08-19,Indore,Rain,22,50
2024-08-20,Bangalore,Storm,29,52
2024-08-20,Hyderabad,Storm,22,91
2024-08-20,Chennai,Rain,27,95
2024-08-20,Mumbai,Clear,23,85
2024-08-20,Pune,Fog,21,59
2024-08-20,Delhi,Fog,20,92
2024-08-20,Jaipur,Rain,35,49
2024-08-20,Lucknow,Clear,40,95
2024-08-20,Patna,Fog,21,43
2024-08-20,Indore,Rain,25,43
2024-08-21,Bangalore,Rain,23,78
2024-08-21,Hyderabad,Fog,37,92
2024-08-21,Chennai,Clear,22,45
2024-08-21,Mumbai,Storm,21,40
2024-08-21,Pune,Rain,29,70
2024-08-21,Delhi,Clear,27,46
2024-08-21,Jaipur,Fog,23,77
2024-08-21,Lucknow,Fog,40,75
2024-08-21,Patna,Fog,21,89
2024-08-21,Indore,Clear,40,88
2024-08-22,Bangalore,Fog,24,88
2024-08-22,Hyderabad,Storm,39,88
2024-08-22,Chennai,Clear,36,56
2024-08-22,Mumbai,Clear,38,81
2024-08-22,Pune,Storm,40,69
2024-08-22,Delhi,Storm,31,40
2024-08-22,Jaipur,Clear,22,53
2024-08-22,Lucknow,Fog,30,54
2024-08-22,Patna,Storm,36,50
2024-08-22,Indore,Clear,20,70
2024-08-23,Bangalore,Rain,37,73
2024-08-23,Hyderabad,Fog,36,87
2024-08-23,Chennai,Clear,35,48
2024-08-23,Mumbai,Fog,39,88
2024-08-23,Pune,Clear,27,69
2024-08-23,Delhi,Clear,33,46
2024-08-23,Jaipur,Fog,20,75
2024-08-23,Lucknow,Clear,39,70
2024-08-23,Patna,Rain,24,52
2024-08-23,Indore,Fog,28,70
2024-08-24,Bangalore,Fog,23,74
2024-08-24,Hyderabad,Rain,35,61
2024-08-24,Chennai,Rain,21,68
2024-08-24,Mumbai,Fog,37,95
2024-08-24,Pune,Clear,20,51
2024-08-24,Delhi,Storm,37,40
2024-08-24,Jaipur,Storm,31,69
2024-08-24,Lucknow,Clear,20,50
2024-08-24,Patna,Storm,29,52
2024-08-24,Indore,Rain,26,65
2024-08-25,Bangalore,Rain,25,92
2024-08-25,Hyderabad,Clear,32,77
2024-08-25,Chennai,Clear,32,78
2024-08-25,Mumbai,Fog,37,62
2024-08-25,Pune,Fog,28,65
2024-08-25,Delhi,Fog,20,64
2024-08-25,Jaipur,Fog,31,44
2024-08-25,Lucknow,Fog,39,84
2024-08-25,Patna,Clear,27,76
2024-08-25,Indore,Storm,24,45
2024-08-26,Bangalore,Storm,21,87
2024-08-26,Hyderabad,Clear,33,59
2024-08-26,Chennai,Rain,32,44
2024-08-26,Mumbai,Clear,35,40
2024-08-26,Pune,Rain,26,63
2024-08-26,Delhi,Clear,40,73
2024-08-26,Jaipur,Storm,25,58
2024-08-26,Lucknow,Rain,23,79
2024-08-26,Patna,Rain,38,48
2024-08-26,Indore,Storm,37,94
2024-08-27,Bangalore,Storm,36,44
2024-08-27,Hyderabad,Rain,20,40
2024-08-27,Chennai,Storm,23,87
2024-08-27,Mumbai,Fog,39,91
2024-08-27,Pune,Clear,20,60
2024-08-27,Delhi,Rain,21,49
2024-08-27,Jaipur,Clear,31,44
2024-08-27,Lucknow,Fog,35,86
2024-08-27,Patna,Storm,37,64
2024-08-27,Indore,Storm,32,85
2024-08-28,Bangalore,Rain,27,82
2024-08-28,Hyderabad,Storm,27,59
2024-08-28,Chennai,Clear,22,40
2024-08-28,Mumbai,Storm,20,92
2024-08-28,Pune,Clear,28,71
2024-08-28,Delhi,Fog,28,89
2024-08-28,Jaipur,Rain,35,72
2024-08-28,Lucknow,Fog,23,60
2024-08-28,Patna,Fog,27,75
2024-08-28,Indore,Storm,30,87
2024-08-29,Bangalore,Clear,24,74
2024-08-29,Hyderabad,Clear,34,71
2024-08-29,Chennai,Storm,23,48
2024-08-29,Mumbai,Rain,38,63
2024-08-29,Pune,Fog,36,46
2024-08-29,Delhi,Storm,31,56
2024-08-29,Jaipur,Rain,32,94
2024-08-29,Lucknow,Clear,39,69
2024-08-29,Patna,Rain,27,86
2024-08-29,Indore,Fog,20,49
2024-08-30,Bangalore,Storm,29,67
2024-08-30,Hyderabad,Storm,28,67
2024-08-30,Chennai,Fog,34,49
2024-08-30,Mumbai,Clear,31,44
2024-08-30,Pune,Fog,23,41
2024-08-30,Delhi,Fog,26,43
2024-08-30,Jaipur,Fog,23,63
2024-08-30,Lucknow,Fog,28,88
2024-08-30,Patna,Fog,37,81
2024-08-30,Indore,Rain,35,82
2024-08-31,Bangalore,Clear,26,46
2024-08-31,Hyderabad,Fog,30,59
2024-08-31,Chennai,Rain,36,41
2024-08-31,Mumbai,Rain,34,58
2024-08-31,Pune,Clear,29,72
2024-08-31,Delhi,Storm,34,82
2024-08-31,Jaipur,Rain,32,43
2024-08-31,Lucknow,Rain,38,51
2024-08-31,Patna,Storm,28,89
2024-08-31,Indore,Fog,36,65
2024-09-01,Bangalore,Rain,34,51
2024-09-01,Hyderabad,Storm,21,68
2024-09-01,Chennai,Fog,33,56
2024-09-01,Mumbai,Rain,20,68
2024-09-01,Pune,Fog,26,49
2024-09-01,Delhi,Fog,22,95
2024-09-01,Jaipur,Rain,30,53
2024-09-01,Lucknow,Fog,35,66
2024-09-01,Patna,Rain,31,78
2024-09-01,Indore,Rain,26,73
2024-09-02,Bangalore,Fog,36,93
2024-09-02,Hyderabad,Fog,39,43
2024-09-02,Chennai,Fog,20,91
2024-09-02,Mumbai,Storm,36,73
2024-09-02,Pune,Fog,38,83
2024-09-02,Delhi,Rain,25,43
2024-09-02,Jaipur,Storm,31,89
2024-09-02,Lucknow,Rain,28,40
2024-09-02,Patna,Storm,20,83
2024-09-02,Indore,Rain,35,52
2024-09-03,Bangalore,Fog,22,60
2024-09-03,Hyderabad,Fog,33,56
2024-09-03,Chennai,Clear,30,52
2024-09-03,Mumbai,Storm,33,68
2024-09-03,Pune,Clear,35,72
2024-09-03,Delhi,Fog,35,85
2024-09-03,Jaipur,Storm,31,56
2024-09-03,Lucknow,Rain,33,94
2024-09-03,Patna,Clear,38,85
2024-09-03,Indore,Clear,27,93
2024-09-04,Bangalore,Storm,24,94
2024-09-04,Hyderabad,Rain,35,53
2024-09-04,Chennai,Fog,24,69
2024-09-04,Mumbai,Rain,25,43
2024-09-04,Pune,Rain,25,81
2024-09-04,Delhi,Rain,35,46
2024-09-04,Jaipur,Clear,22,93
2024-09-04,Lucknow,Fog,31,81
2024-09-04,Patna,Fog,33,78
2024-09-04,Indore,Clear,35,46
2024-09-05,Bangalore,Fog,25,43
2024-09-05,Hyderabad,Storm,25,79
2024-09-05,Chennai,Storm,23,58
2024-09-05,Mumbai,Storm,37,65
2024-09-05,Pune,Rain,21,63
2024-09-05,Delhi,Rain,23,93
2024-09-05,Jaipur,Fog,38,40
2024-09-05,Lucknow,Rain,38,94
2024-09-05,Patna,Rain,25,41
2024-09-05,Indore,Rain,33,76
2024-09-06,Bangalore,Clear,23,57
2024-09-06,Hyderabad,Rain,32,57
2024-09-06,Chennai,Fog,22,43
2024-09-06,Mumbai,Fog,37,41
2024-09-06,Pune,Clear,34,69
2024-09-06,Delhi,Clear,26,91
2024-09-06,Jaipur,Clear,32,52
2024-09-06,Lucknow,Fog,21,61
2024-09-06,Patna,Clear,21,58
2024-09-06,Indore,Rain,26,51
2024-09-07,Bangalore,Fog,34,51
2024-09-07,Hyderabad,Storm,28,64
2024-09-07,Chennai,Rain,23,95
2024-09-07,Mumbai,Fog,25,76
2024-09-07,Pune,Storm,34,67
2024-09-07,Delhi,Rain,37,40
2024-09-07,Jaipur,Rain,38,42
2024-09-07,Lucknow,Fog,30,56
2024-09-07,Patna,Clear,25,62
2024-09-07,Indore,Storm,23,84
2024-09-08,Bangalore,Rain,39,54
2024-09-08,Hyderabad,Rain,34,84
2024-09-08,Chennai,Rain,35,51
2024-09-08,Mumbai,Clear,25,76
2024-09-08,Pune,Clear,32,54
2024-09-08,Delhi,Storm,40,43
2024-09-08,Jaipur,Storm,38,92
2024-09-08,Lucknow,Fog,21,48
2024-09-08,Patna,Fog,33,68
2024-09-08,Indore,Fog,40,61
2024-09-09,Bangalore,Rain,34,95
2024-09-09,Hyderabad,Rain,37,81
2024-09-09,Chennai,Storm,31,53
2024-09-09,Mumbai,Fog,28,79
2024-09-09,Pune,Storm,20,68
2024-09-09,Delhi,Clear,36,94
2024-09-09,Jaipur,Fog,29,92
2024-09-09,Lucknow,Clear,33,87
2024-09-09,Patna,Fog,31,88
2024-09-09,Indore,Fog,20,50
2024-09-10,Bangalore,Clear,37,40
2024-09-10,Hyderabad,Clear,38,93
2024-09-10,Chennai,Rain,39,42
2024-09-10,Mumbai,Rain,25,89
2024-09-10,Pune,Clear,31,89
2024-09-10,Delhi,Storm,27,79
2024-09-10,Jaipur,Clear,28,56
2024-09-10,Lucknow,Clear,38,54
2024-09-10,Patna,Rain,25,62
2024-09-10,Indore,Rain,27,53
2024-09-11,Bangalore,Rain,20,50
2024-09-11,Hyderabad,Rain,31,44
2024-09-11,Chennai,Clear,24,91
2024-09-11,Mumbai,Storm,40,91
2024-09-11,Pune,Storm,31,94
2024-09-11,Delhi,Clear,23,79
2024-09-11,Jaipur,Rain,30,58
2024-09-11,Lucknow,Storm,21,54
2024-09-11,Patna,Fog,38,72
2024-09-11,Indore,Storm,26,79
2024-09-12,Bangalore,Rain,27,52
2024-09-12,Hyderabad,Rain,29,94
2024-09-12,Chennai,Rain,32,50
2024-09-12,Mumbai,Fog,24,40
2024-09-12,Pune,Clear,31,76
2024-09-12,Delhi,Rain,23,48
2024-09-12,Jaipur,Storm,28,45
2024-09-12,Lucknow,Rain,38,43
2024-09-12,Patna,Fog,30,88
2024-09-12,Indore,Fog,30,95
2024-09-13,Bangalore,Rain,21,47
2024-09-13,Hyderabad,Rain,27,71
2024-09-13,Chennai,Fog,26,44
2024-09-13,Mumbai,Fog,34,59
2024-09-13,Pune,Storm,28,50
2024-09-13,Delhi,Clear,20,64
2024-09-13,Jaipur,Rain,39,89
2024-09-13,Lucknow,Storm,40,45
2024-09-13,Patna,Rain,34,61
2024-09-13,Indore,Clear,38,48
2024-09-14,Bangalore,Rain,32,68
2024-09-14,Hyderabad,Clear,27,46
2024-09-14,Chennai,Fog,31,54
2024-09-14,Mumbai,Fog,24,67
2024-09-14,Pune,Storm,35,60
2024-09-14,Delhi,Rain,36,80
2024-09-14,Jaipur,Fog,28,64
2024-09-14,Lucknow,Clear,24,84
2024-09-14,Patna,Clear,39,67
2024-09-14,Indore,Clear,34,91
2024-09-15,Bangalore,Rain,20,40
2024-09-15,Hyderabad,Rain,37,57
2024-09-15,Chennai,Storm,24,57
2024-09-15,Mumbai,Clear,26,50
2024-09-15,Pune,Clear,22,62
2024-09-15,Delhi,Rain,30,62
2024-09-15,Jaipur,Clear,30,46
2024-09-15,Lucknow,Storm,26,86
2024-09-15,Patna,Rain,23,77
2024-09-15,Indore,Clear,29,55
2024-09-16,Bangalore,Clear,36,94
2024-09-16,Hyderabad,Fog,35,77
2024-09-16,Chennai,Fog,40,48
2024-09-16,Mumbai,Storm,34,78
2024-09-16,Pune,Rain,31,84
2024-09-16,Delhi,Storm,24,49
2024-09-16,Jaipur,Clear,36,74
2024-09-16,Lucknow,Rain,28,80
2024-09-16,Patna,Storm,37,90
2024-09-16,Indore,Clear,38,51
2024-09-17,Bangalore,Clear,29,89
2024-09-17,Hyderabad,Fog,35,42
2024-09-17,Chennai,Fog,35,80
2024-09-17,Mumbai,Fog,38,52
2024-09-17,Pune,Rain,27,88
2024-09-17,Delhi,Rain,38,77
2024-09-17,Jaipur,Fog,31,46
2024-09-17,Lucknow,Storm,39,43
2024-09-17,Patna,Rain,30,69
2024-09-17,Indore,Storm,33,57
2024-09-18,Bangalore,Clear,36,61
2024-09-18,Hyderabad,Storm,36,73
2024-09-18,Chennai,Rain,37,50
2024-09-18,Mumbai,Storm,33,85
2024-09-18,Pune,Fog,24,65
2024-09-18,Delhi,Rain,20,87
2024-09-18,Jaipur,Storm,32,70
2024-09-18,Lucknow,Rain,38,89
2024-09-18,Patna,Rain,31,59
2024-09-18,Indore,Rain,40,95
2024-09-19,Bangalore,Storm,31,45
2024-09-19,Hyderabad,Fog,25,75
2024-09-19,Chennai,Rain,25,51
2024-09-19,Mumbai,Storm,20,88
2024-09-19,Pune,Clear,37,51
2024-09-19,Delhi,Storm,40,65
2024-09-19,Jaipur,Rain,29,68
2024-09-19,Lucknow,Rain,37,66
2024-09-19,Patna,Rain,38,88
2024-09-19,Indore,Storm,25,81
2024-09-20,Bangalore,Clear,22,94
2024-09-20,Hyderabad,Rain,25,55
2024-09-20,Chennai,Storm,22,58
2024-09-20,Mumbai,Rain,39,40
2024-09-20,Pune,Clear,39,84
2024-09-20,Delhi,Fog,32,50
2024-09-20,Jaipur,Fog,21,48
2024-09-20,Lucknow,Fog,32,40
2024-09-20,Patna,Storm,30,92
2024-09-20,Indore,Clear,38,63
2024-09-21,Bangalore,Fog,26,51
2024-09-21,Hyderabad,Clear,35,93
2024-09-21,Chennai,Storm,40,42
2024-09-21,Mumbai,Clear,27,79
2024-09-21,Pune,Clear,21,87
2024-09-21,Delhi,Clear,38,54
2024-09-21,Jaipur,Rain,31,88
2024-09-21,Lucknow,Rain,37,79
2024-09-21,Patna,Rain,24,50
2024-09-21,Indore,Storm,34,45
2024-09-22,Bangalore,Clear,38,54
2024-09-22,Hyderabad,Fog,20,84
2024-09-22,Chennai,Clear,33,41
2024-09-22,Mumbai,Rain,34,71
2024-09-22,Pune,Clear,30,65
2024-09-22,Delhi,Storm,32,47
2024-09-22,Jaipur,Fog,21,70
2024-09-22,Lucknow,Fog,24,65
2024-09-22,Patna,Storm,26,85
2024-09-22,Indore,Storm,20,40
2024-09-23,Bangalore,Storm,27,69
2024-09-23,Hyderabad,Rain,26,57
2024-09-23,Chennai,Fog,22,68
2024-09-23,Mumbai,Fog,24,94
2024-09-23,Pune,Rain,23,53
2024-09-23,Delhi,Rain,33,47
2024-09-23,Jaipur,Clear,40,90
2024-09-23,Lucknow,Storm,29,85
2024-09-23,Patna,Clear,33,59
2024-09-23,Indore,Rain,26,85
2024-09-24,Bangalore,Clear,32,62
2024-09-24,Hyderabad,Storm,29,47
2024-09-24,Chennai,Rain,34,51
2024-09-24,Mumbai,Fog,35,82
2024-09-24,Pune,Fog,36,63
2024-09-24,Delhi,Fog,33,88
2024-09-24,Jaipur,Clear,33,94
2024-09-24,Lucknow,Rain,28,78
2024-09-24,Patna,Storm,25,79
2024-09-24,Indore,Clear,28,67
2024-09-25,Bangalore,Clear,35,60
2024-09-25,Hyderabad,Storm,23,72
2024-09-25,Chennai,Fog,20,45
2024-09-25,Mumbai,Fog,39,79
2024-09-25,Pune,Rain,25,59
2024-09-25,Delhi,Rain,21,50
2024-09-25,Jaipur,Storm,37,54
2024-09-25,Lucknow,Fog,29,57
2024-09-25,Patna,Storm,22,89
2024-09-25,Indore,Fog,25,54
2024-09-26,Bangalore,Storm,31,67
2024-09-26,Hyderabad,Storm,26,72
2024-09-26,Chennai,Fog,38,56
2024-09-26,Mumbai,Fog,38,88
2024-09-26,Pune,Clear,25,62
2024-09-26,Delhi,Storm,37,63
2024-09-26,Jaipur,Rain,32,93
2024-09-26,Lucknow,Rain,33,75
2024-09-26,Patna,Clear,28,84
2024-09-26,Indore,Fog,25,52
2024-09-27,Bangalore,Fog,28,44
2024-09-27,Hyderabad,Clear,20,78
2024-09-27,Chennai,Storm,27,72
2024-09-27,Mumbai,Storm,40,60
2024-09-27,Pune,Fog,28,51
2024-09-27,Delhi,Clear,32,86
2024-09-27,Jaipur,Storm,27,60
2024-09-27,Lucknow,Clear,21,77
2024-09-27,Patna,Rain,35,74
2024-09-27,Indore,Clear,28,83
2024-09-28,Bangalore,Fog,21,59
2024-09-28,Hyderabad,Fog,40,80
2024-09-28,Chennai,Fog,23,58
2024-09-28,Mumbai,Rain,34,72
2024-09-28,Pune,Storm,28,53
2024-09-28,Delhi,Fog,21,65
2024-09-28,Jaipur,Fog,22,74
2024-09-28,Lucknow,Fog,40,94
2024-09-28,Patna,Storm,33,56
2024-09-28,Indore,Fog,34,48
2024-09-29,Bangalore,Fog,27,65
2024-09-29,Hyderabad,Clear,31,82
2024-09-29,Chennai,Storm,22,73
2024-09-29,Mumbai,Storm,36,87
2024-09-29,Pune,Clear,21,49
2024-09-29,Delhi,Fog,35,84
2024-09-29,Jaipur,Rain,38,93
2024-09-29,Lucknow,Clear,20,89
2024-09-29,Patna,Storm,30,42
2024-09-29,Indore,Fog,40,93
2024-09-30,Bangalore,Fog,20,58
2024-09-30,Hyderabad,Rain,31,66
2024-09-30,Chennai,Fog,21,61
2024-09-30,Mumbai,Clear,27,85
2024-09-30,Pune,Rain,34,57
2024-09-30,Delhi,Fog,38,72
2024-09-30,Jaipur,Rain,26,41
2024-09-30,Lucknow,Fog,35,81
2024-09-30,Patna,Fog,26,41
2024-09-30,Indore,Fog,35,84
2024-10-01,Bangalore,Clear,37,48
2024-10-01,Hyderabad,Rain,25,66
2024-10-01,Chennai,Fog,35,76
2024-10-01,Mumbai,Storm,22,79
2024-10-01,Pune,Clear,36,68
2024-10-01,Delhi,Fog,30,53
2024-10-01,Jaipur,Storm,39,91
2024-10-01,Lucknow,Clear,32,70
2024-10-01,Patna,Rain,38,66
2024-10-01,Indore,Rain,29,83
2024-10-02,Bangalore,Rain,36,84
